,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,7,6,1,85.7%,3.71,0.71,7.57,15.8,149.43,4.68,10.9,340,71.8%,23.6%,18%
Jarvan IV,4,2,2,50%,0.75,1.75,11,6.71,150.75,4.14,10.3,284,82.5%,5.3%,15.8%
Sejuani,3,2,1,66.7%,1.33,2.33,6,3.14,160.33,4.51,10.8,303,61.1%,11.1%,16.6%
Rek'Sai,2,0,2,0%,2,3.5,1.5,1,219.5,4.98,13,295,53.8%,30.8%,17.7%
Skarner,2,0,2,0%,0,2.5,4.5,1.8,150.5,4.66,9.1,281,75%,0%,16.6%
Gragas,1,1,0,100%,1,1,5,6,234,4.7,16,322,60%,10%,18.2%
Olaf,1,1,0,100%,1,0,5,6,197,5.66,11.6,334,75%,12.5%,17.1%
Hecarim,1,0,1,0%,0,2,3,1.5,138,4.97,8.1,293,50%,0%,18%
