,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,4,3,1,75%,3.75,1.5,11.75,10.33,184.25,5.55,11.9,359,93.9%,22.7%,19%
Graves,3,3,0,100%,4.33,1.67,8.33,7.6,219.67,6.64,12.6,382,79.2%,27.1%,20.5%
Nidalee,3,2,1,66.7%,4.33,1,7.33,11.67,202.33,7.22,10.7,382,89.7%,33.3%,21.3%
Rek'Sai,1,1,0,100%,3,0,4,7,214,6.59,12,368,77.8%,33.3%,18.5%
Sylas,1,1,0,100%,3,3,5,2.67,215,6.92,11.3,362,47.1%,17.6%,19.1%
Kayn,1,0,1,0%,0,3,2,0.67,190,5.64,10,297,40%,0%,18.9%
Volibear,1,0,1,0%,0,3,3,1,217,4.78,11.7,257,60%,0%,16.4%
