,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Thresh,3,2,1,66.7%,0.67,3.33,10,3.2,37,1.32,7.1,252,78%,4.9%,13.9%
Alistar,2,2,0,100%,1.5,3.5,16,5,34,1.29,7.7,291,63.6%,5.5%,13.3%
Bard,2,2,0,100%,2,2.5,24,10.4,61.5,1.78,9.8,284,77.6%,6%,14.5%
Leona,2,1,1,50%,1.5,3,6,2.5,42.5,1.35,7.9,251,46.9%,9.4%,13.4%
Morgana,1,1,0,100%,2,0,16,18,34,1.25,8.3,304,75%,8.3%,14.5%
Nautilus,1,1,0,100%,2,5,10,2.4,33,1.37,6.7,278,44.4%,7.4%,12.6%
