,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gangplank,4,2,2,50%,3.25,1.25,7.25,8.4,298.75,8.49,16.1,457,75%,23.2%,25.2%
Vladimir,2,1,1,50%,3,4,6.5,2.38,293.5,7.73,13.9,366,63.3%,20%,21.3%
Sett,2,0,2,0%,0.5,3.5,6,1.86,235.5,6.6,11.7,328,72.2%,5.6%,19.9%
Lillia,1,1,0,100%,4,4,11,3.75,228,7.65,11.4,383,83.3%,22.2%,19.7%
Ornn,1,1,0,100%,4,2,18,11,200,6.44,12.4,400,73.3%,13.3%,19.5%
Wukong,1,0,1,0%,2,5,2,0.8,181,6.77,8.9,335,57.1%,28.6%,21.4%
