,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aphelios,6,2,4,33.3%,2.33,2.5,4.33,2.67,313.67,9.42,13.8,415,76.9%,26.9%,24.8%
Ezreal,5,2,3,40%,5,2.6,3.6,3.31,361,9.8,16.9,457,79.6%,46.3%,26.2%
Caitlyn,2,2,0,100%,4.5,1.5,7,7.67,444,11.05,20,497,74.2%,29%,27.1%
Kalista,2,1,1,50%,4.5,1,5,9.5,277,9.22,12.5,417,76%,36%,24.1%
Ashe,2,0,2,0%,5,2,5.5,5.25,417,10.08,18.5,447,95.5%,45.5%,26.6%
Kai'Sa,1,0,1,0%,5,4,3,2,260,8.96,13.1,450,88.9%,55.6%,28.8%
