,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Graves,4,3,1,75%,3.5,2.25,7.75,5,241,6.89,12.9,368,66.2%,20.6%,19.9%
Nidalee,2,2,0,100%,3.5,1,9,12.5,226,7.04,12.6,392,67.6%,18.9%,20.3%
Olaf,2,0,2,0%,3,3.5,3.5,1.86,185.5,6.58,10,357,81.3%,37.5%,22.4%
Udyr,1,0,1,0%,2,6,6,1.33,141,5.62,8.3,331,80%,20%,19.3%
