,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Varus,3,2,1,66.7%,4.33,1.67,4.33,5.2,348.67,9.77,15.4,432,72.2%,36.1%,24.3%
Ezreal,2,1,1,50%,2,1,3,5,240,9.04,10.5,396,62.5%,25%,22.8%
Kai'Sa,1,0,1,0%,0,3,8,2.67,320,8.15,14.1,358,66.7%,0%,20.8%
Kog'Maw,1,0,1,0%,1,2,0,0.5,274,9.32,10.6,362,50%,50%,23.6%
Vayne,1,0,1,0%,0,3,4,1.33,268,8.01,10.9,327,66.7%,0%,20.8%
