,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lucian,2,0,2,0%,1.5,1,3,4.5,274.5,9.26,10.9,369,69.2%,23.1%,23.1%
Kalista,1,1,0,100%,3,1,7,10,303,9.06,14.4,429,76.9%,23.1%,23%
Varus,1,1,0,100%,8,0,4,12,262,8.91,14,475,66.7%,44.4%,23.6%
Kai'Sa,1,0,1,0%,3,4,6,2.25,364,8.04,16.9,373,69.2%,23.1%,21.7%
