,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Renekton,2,0,2,0%,0,2,2,1,282.5,8.63,12.1,371,33.3%,0%,23.4%
Graves,1,0,1,0%,1,1,2,3,258,8.41,11.1,362,60%,20%,24%
