,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Samira,6,4,2,66.7%,5.67,3.17,4.83,3.32,261.83,8.99,13.3,457,64.9%,35.1%,24.1%
Kai'Sa,2,2,0,100%,6,2.5,6.5,5,240.5,8.94,12.4,462,53.2%,25.5%,22.4%
Miss Fortune,2,2,0,100%,3.5,1,7,10.5,269,9.76,13.9,505,67.7%,22.6%,25.4%
Aphelios,2,1,1,50%,3,3,6,3,206,7.71,10.6,397,69.2%,23.1%,21.6%
Kalista,1,1,0,100%,6,2,7,6.5,269,10.45,13.5,524,81.3%,37.5%,26.2%
Xayah,1,1,0,100%,5,2,5,5,227,9.29,12.1,494,83.3%,41.7%,25.5%
