,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sejuani,3,2,1,66.7%,2.33,1.67,10,7.4,150.67,4.75,10.7,336,75.5%,14.3%,18.1%
Skarner,2,2,0,100%,2.5,1.5,8.5,7.33,152.5,4.96,10.4,337,66.7%,15.2%,18.6%
Gragas,2,0,2,0%,0,3,3.5,1.17,146.5,4.62,8.5,267,87.5%,0%,17.2%
Graves,1,1,0,100%,2,0,12,14,260,6.28,15.5,375,82.4%,11.8%,20%
Jarvan IV,1,1,0,100%,1,3,15,5.33,147,4.17,10.9,308,80%,5%,16.3%
Nocturne,1,1,0,100%,0,5,4,0.8,192,4.03,13,272,22.2%,0%,15.5%
Lee Sin,1,0,1,0%,0,4,0,0,144,4.26,8.5,251,0%,0%,16.4%
Poppy,1,0,1,0%,1,4,7,2,156,4.5,10.3,296,88.9%,11.1%,19.1%
Sylas,1,0,1,0%,2,5,9,2.2,184,4.88,11.6,308,100%,18.2%,17.8%
