,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lulu,1,1,0,100%,1,0,5,6,222,5.4,12,292,50%,8.3%,16.6%
Renekton,1,1,0,100%,3,0,8,11,355,8.69,16.8,410,78.6%,21.4%,22.4%
Camille,1,0,1,0%,3,2,3,3,337,9.11,16.1,435,60%,30%,26.5%
Gragas,1,0,1,0%,0,1,1,1,220,7.98,8.9,322,25%,0%,21.6%
Ivern,1,0,1,0%,1,2,3,2,210,6.73,9.4,302,80%,20%,20.1%
