,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Varus,7,4,3,57.1%,3.43,2,5.29,4.36,328.71,9.65,14.6,430,70.9%,27.9%,25%
Aphelios,4,4,0,100%,2.75,1.5,7.25,6.67,291.75,9.61,13.6,447,60.6%,16.7%,23.7%
Kalista,3,1,2,33.3%,3.33,3.33,4.33,2.3,287,9.71,12.3,416,76.7%,33.3%,25.8%
Senna,1,1,0,100%,3,1,13,16,96,2.08,12.5,271,88.9%,16.7%,17.3%
Ezreal,1,0,1,0%,0,2,2,1,240,8.33,10,346,66.7%,0%,25.1%
Kai'Sa,1,0,1,0%,1,2,0,0.5,233,8.61,10,368,33.3%,33.3%,24.8%
