,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Taric,2,2,0,100%,0.5,1.5,13,9,104.5,4.16,7.7,307,81.8%,3%,15.9%
Lux,2,1,1,50%,1.5,2,7,4.25,27.5,0.81,8.7,258,60.7%,10.7%,13.7%
