,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rakan,6,5,1,83.3%,1.17,1.67,10.67,7.1,18.5,0.59,8.8,277,81.6%,8%,14.3%
Tahm Kench,3,2,1,66.7%,0,2.67,7.67,2.88,98,3.07,8.3,259,57.5%,0%,14.2%
Lux,2,2,0,100%,1.5,0.5,11,25,23.5,0.81,9.3,319,89.3%,10.7%,15.9%
Yuumi,2,2,0,100%,0,1.5,13.5,9,10,0.32,8.3,268,96.4%,0%,14.1%
Braum,2,1,1,50%,0.5,2.5,8.5,3.6,54.5,1.87,7.1,244,85.7%,4.8%,14%
Morgana,1,1,0,100%,2,1,10,12,16,0.51,8.2,260,66.7%,11.1%,14.1%
Taric,1,1,0,100%,0,3,16,5.33,157,3.64,11.6,268,80%,0%,15%
Karma,1,0,1,0%,1,2,4,2.5,15,0.41,7.1,196,62.5%,12.5%,11.8%
