,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Tahm Kench,6,4,2,66.7%,0.5,1.17,6.5,6,70.33,1.97,8.8,246,68.9%,4.9%,13.6%
Alistar,4,3,1,75%,0.25,2.75,9,3.36,47.5,1.41,8.5,252,82.2%,2.2%,13.9%
Braum,3,3,0,100%,1.67,2,12.33,7,67.67,1.81,11.4,304,76.4%,9.1%,15.6%
Rakan,3,2,1,66.7%,1.33,1.33,9.67,8.25,18.67,0.51,9.1,250,78.6%,9.5%,13.6%
Galio,2,2,0,100%,2.5,0.5,8.5,22,68.5,2.02,8.7,257,68.8%,15.6%,13.6%
