,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ashe,8,4,4,50%,3.25,1.63,5.38,5.31,308.38,9.37,14,424,69%,26%,24%
Ezreal,3,1,2,33.3%,2,1.33,2,3,352,9.53,15,405,70.6%,35.3%,24.9%
Aphelios,2,0,2,0%,4.5,3,2.5,2.33,445,11.22,19.1,482,73.7%,47.4%,29.1%
Kai'Sa,2,0,2,0%,1,1.5,1,1.33,254.5,9.15,10,359,80%,40%,24%
Varus,1,1,0,100%,6,1,8,14,283,10.11,13.4,477,100%,42.9%,26.7%
Caitlyn,1,0,1,0%,3,2,3,3,489,11.34,19.4,451,46.2%,23.1%,26.8%
Kalista,1,0,1,0%,7,2,0,3.5,384,9.71,18,454,87.5%,87.5%,27.6%
Kog'Maw,1,0,1,0%,0,1,0,0,262,9.1,9.6,334,-nan%,-nan%,23.4%
