,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Graves,3,3,0,100%,6,3.33,10.33,4.9,226.67,7.41,13.4,437,74.2%,27.3%,21.5%
Lee Sin,3,2,1,66.7%,4,3.67,8.33,3.36,230.67,6.26,12.8,346,72.5%,23.5%,19.5%
Evelynn,1,0,1,0%,2,5,4,1.2,167,6.25,9.1,340,85.7%,28.6%,21.7%
Gragas,1,0,1,0%,3,2,4,3.5,262,5.84,14.1,315,53.8%,23.1%,18.3%
Kindred,1,0,1,0%,4,5,3,1.4,249,7.04,12.6,358,87.5%,50%,22.2%
Nocturne,1,0,1,0%,2,7,2,0.57,157,5.18,9,297,100%,50%,19%
Rek'Sai,1,0,1,0%,3,4,3,1.5,207,5.74,12.3,340,60%,30%,20.3%
