,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Nautilus,4,2,2,50%,0.75,5.25,8.75,1.81,35.5,1.03,8,234,76%,6%,12.7%
Pyke,3,1,2,33.3%,2.67,5.67,4.67,1.29,46,1.43,9.1,283,53.7%,19.5%,15.6%
Tahm Kench,3,1,2,33.3%,0,4.33,4.67,1.08,33.33,1.15,6.1,210,53.8%,0%,12.1%
Braum,2,2,0,100%,0.5,4,10,2.63,37.5,1,8.9,237,87.5%,4.2%,12.8%
Leona,2,0,2,0%,0.5,6.5,3.5,0.62,32.5,0.96,6.8,200,47.1%,5.9%,12.3%
Blitzcrank,1,1,0,100%,0,1,7,7,34,1.21,7.5,267,46.7%,0%,13.3%
Rakan,1,1,0,100%,0,2,13,6.5,42,1.2,8.7,249,68.4%,0%,12.7%
Thresh,1,1,0,100%,1,2,15,8,28,0.92,7.5,246,64%,4%,12.5%
Bard,1,0,1,0%,1,5,2,0.6,25,0.71,7.7,219,60%,20%,13.9%
