,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Tahm Kench,3,1,2,33.3%,0.33,4.33,3,0.77,80,2.81,7.3,258,47.6%,4.8%,15.4%
Thresh,2,2,0,100%,2.5,2,12.5,7.5,128,4.21,10.1,332,73.2%,12.2%,16.9%
Zilean,2,2,0,100%,0.5,0.5,10,21,233.5,8.32,10.7,381,63.6%,3%,19.3%
Blitzcrank,1,1,0,100%,2,4,15,4.25,28,0.93,8.4,280,63%,7.4%,13.4%
Braum,1,0,1,0%,0,6,9,1.5,24,0.72,6.8,204,90%,0%,12.5%
Trundle,1,0,1,0%,0,9,3,0.33,302,7.02,14.8,344,50%,0%,19.7%
