,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Karthus,4,3,1,75%,3.75,1.75,7.5,6.43,186.5,6.18,11.2,373,60.8%,20.3%,19%
Elise,3,3,0,100%,4.67,1.33,5.67,7.75,157.67,5.85,10.6,392,66%,29.8%,19.4%
Olaf,3,3,0,100%,4.33,2,7,5.67,183.33,5.23,11.9,340,57.6%,22%,17.6%
Lee Sin,2,1,1,50%,2,5,5,1.4,152,4.17,10.6,291,53.8%,15.4%,16.1%
Rek'Sai,2,1,1,50%,6,3.5,3.5,2.71,164,5.2,11.5,363,59.4%,37.5%,19.7%
Jarvan IV,2,0,2,0%,0.5,4,16,4.13,174,4.28,12.4,304,89.2%,2.7%,16.1%
Ivern,1,1,0,100%,0,1,13,13,118,5.09,7.7,331,76.5%,0%,16.4%
Sejuani,1,1,0,100%,2,0,9,11,140,5.53,9.4,372,61.1%,11.1%,19.2%
