,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kai'Sa,1,0,1,0%,4,4,1,1.25,228,9.52,10.6,443,71.4%,57.1%,29.1%
Tristana,1,0,1,0%,3,4,5,2,320,9.88,14.1,437,80%,30%,26.9%
Xayah,1,0,1,0%,5,2,3,4,338,10.4,15.5,478,66.7%,41.7%,26.7%
