,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,2,1,1,50%,1.5,2,4.5,3,203,4.21,14.1,293,54.5%,13.6%,16.8%
Lee Sin,2,0,2,0%,0,4.5,3.5,0.78,152.5,3.88,9.7,248,36.8%,0%,15.6%
Skarner,1,1,0,100%,4,0,7,11,149,4.85,10.9,355,68.8%,25%,18%
