,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ornn,1,1,0,100%,1,4,8,2.25,270,6.15,14.5,330,64.3%,7.1%,19.6%
Gnar,1,0,1,0%,8,3,4,4,230,6.94,13.8,417,70.6%,47.1%,25.1%
Gragas,1,0,1,0%,0,3,2,0.67,230,5.63,11.2,274,100%,0%,17.6%
Kennen,1,0,1,0%,1,5,1,0.4,222,6.95,9.5,299,50%,25%,20.8%
Renekton,1,0,1,0%,1,4,1,0.5,249,7.3,10.6,312,66.7%,33.3%,20.6%
