,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gnar,3,2,1,66.7%,2,2.67,5.33,2.75,239,7.35,11.5,355,44%,12%,19.2%
Camille,2,2,0,100%,2,2.5,6,3.2,267.5,8.28,12.8,395,41%,10.3%,20.3%
Renekton,2,2,0,100%,2,2,5,3.5,259.5,8.24,11.9,379,34.1%,9.8%,18.9%
Aatrox,1,1,0,100%,3,0,7,10,321,10.32,14.8,475,71.4%,21.4%,23.2%
Sett,1,1,0,100%,1,1,7,8,197,6.61,10.6,355,47.1%,5.9%,18.6%
Kennen,1,0,1,0%,1,1,6,7,283,8.36,11.7,347,63.6%,9.1%,21.3%
Ornn,1,0,1,0%,0,3,6,2,202,6.73,9.1,304,37.5%,0%,17.9%
