,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Neeko,1,1,0,100%,3,1,5,8,256,8.63,12.2,410,47.1%,17.6%,19.6%
Sivir,1,1,0,100%,2,3,6,2.67,301,10.25,13.2,448,100%,25%,23.5%
Sona,1,1,0,100%,5,2,12,8.5,143,5.69,12.3,487,68%,20%,22.2%
Taliyah,1,0,1,0%,1,6,2,0.5,116,4.56,8.4,331,75%,25%,21.3%
