,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Varus,3,1,2,33.3%,3,2.67,2.67,2.13,278,8.8,12.7,402,56.7%,30%,23.6%
Sona,2,1,1,50%,4.5,3.5,8.5,3.71,124,4,11.3,366,81.3%,28.1%,20.3%
Ashe,1,1,0,100%,3,1,8,11,314,9.42,15.2,457,68.8%,18.8%,24.1%
Draven,1,0,1,0%,1,6,3,0.67,128,6.91,6,327,66.7%,16.7%,22.7%
Ezreal,1,0,1,0%,0,2,3,1.5,179,6.9,8.1,314,75%,0%,19.8%
Jinx,1,0,1,0%,2,4,2,1,219,8.62,10,393,66.7%,33.3%,23.5%
Kai'Sa,1,0,1,0%,3,3,8,3.67,493,10.15,21.4,440,64.7%,17.6%,24.3%
