,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Syndra,5,2,3,40%,1.8,2.4,3.2,2.08,339.6,9.3,14.2,388,71.4%,25.7%,22.8%
Orianna,4,1,3,25%,2.5,2,2.5,2.5,334.75,9.04,14.3,386,87%,43.5%,23.4%
Viktor,3,1,2,33.3%,2,1.67,3,3,364.67,9.98,14.7,401,78.9%,31.6%,23.8%
Zoe,2,1,1,50%,4,2,3,3.5,299,9.23,13.5,416,73.7%,42.1%,22.9%
Kassadin,1,1,0,100%,9,0,3,12,346,9.82,18.6,528,85.7%,64.3%,28%
Zilean,1,1,0,100%,1,3,8,3,280,7.44,13.6,361,69.2%,7.7%,20.1%
Ryze,1,0,1,0%,1,1,2,3,403,10.53,16.3,425,75%,25%,26.1%
Xerath,1,0,1,0%,3,3,5,2.67,324,8.86,14.7,402,100%,37.5%,24.5%
