,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Azir,2,1,1,50%,2.5,0.5,4.5,14,340,10.45,14.1,432,70%,25%,24.8%
Syndra,1,0,1,0%,4,3,6,3.33,306,7.56,15.2,376,58.8%,23.5%,20.4%
Ziggs,1,0,1,0%,2,3,2,1.33,247,9.09,10.6,392,44.4%,22.2%,24.6%
