,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Braum,4,4,0,100%,0.25,1,9.25,9.5,45,1.04,9.9,229,76%,2%,12.8%
Rakan,3,2,1,66.7%,0.67,1.33,13,10.25,44.67,1.26,8.7,246,91.1%,4.4%,13.7%
Yuumi,3,1,2,33.3%,1,3,11.67,4.22,17,0.44,8.6,224,70.4%,5.6%,13.1%
Bard,2,2,0,100%,3,0,12.5,31,33.5,1.13,8.2,279,86.1%,16.7%,14.2%
Tahm Kench,2,2,0,100%,0,1.5,12.5,8.33,113,3.26,9.9,286,78.1%,0%,15.1%
Karma,1,1,0,100%,0,2,12,6,23,0.6,8.6,225,75%,0%,13%
Nautilus,1,1,0,100%,1,1,6,7,47,1.16,9.9,245,63.6%,9.1%,13%
Thresh,1,1,0,100%,0,1,7,7,27,0.9,6.9,228,70%,0%,12.5%
Leona,1,0,1,0%,0,3,1,0.33,49,1.6,6.5,212,25%,0%,12.9%
