,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Syndra,4,4,0,100%,6.5,1.25,8.5,12,212,7.7,11.7,424,77.9%,33.8%,22.4%
Azir,3,1,2,33.3%,2.67,0.67,3.33,9,309.67,9.27,14.2,426,48.6%,21.6%,25%
Cassiopeia,1,1,0,100%,7,0,9,16,290,9.45,14.7,480,84.2%,36.8%,26.4%
Corki,1,1,0,100%,2,1,6,8,390,10.66,16.7,457,53.3%,13.3%,24.3%
Akali,1,0,1,0%,4,4,1,1.25,159,7.26,8.6,393,83.3%,66.7%,25%
Diana,1,0,1,0%,0,4,4,1,286,7.55,13.2,348,100%,0%,22.6%
Orianna,1,0,1,0%,0,3,7,2.33,267,8.13,11.1,337,87.5%,0%,22.4%
