,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lillia,3,0,3,0%,1,3,5,2,224.33,6.83,10.6,323,75%,12.5%,19.2%
Graves,2,2,0,100%,6,1,7,13,261.5,7.48,14.6,418,83.9%,38.7%,22.7%
Nidalee,2,0,2,0%,0.5,2,2.5,1.5,191,6.55,8.9,306,66.7%,11.1%,19%
Olaf,2,0,2,0%,0,3,2.5,0.83,209.5,5.86,10.2,287,71.4%,0%,19%
Pantheon,2,0,2,0%,2,5,5.5,1.5,150,4.61,9.3,286,75%,20%,17.4%
Taliyah,1,1,0,100%,2,0,4,6,234,8.01,11.4,392,75%,25%,21%
