,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Xayah,2,0,2,0%,5.5,4.5,4.5,2.22,332,8.86,16.1,430,64.5%,35.5%,25%
Ezreal,1,1,0,100%,7,0,1,8,249,9.35,12.8,480,66.7%,58.3%,25%
Corki,1,0,1,0%,3,4,1,1,225,7.94,10.9,385,80%,60%,24.6%
