,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Xayah,6,2,4,33.3%,3,2,5.33,4.17,330.67,9.21,15,419,80.6%,29%,24.9%
Sivir,4,1,3,25%,1.75,1.5,4.25,4,340.75,9.83,14.3,414,72.7%,21.2%,25.3%
Ezreal,2,1,1,50%,2,0.5,4,12,319.5,9.54,13.8,411,70.6%,23.5%,24%
Kai'Sa,2,1,1,50%,3.5,2,3,3.25,332,9.6,14.9,431,76.5%,41.2%,25.8%
Varus,2,1,1,50%,1,0.5,5,12,272,9.44,11.5,399,80%,13.3%,22.3%
Jinx,1,1,0,100%,3,0,4,7,298,9.63,13.2,428,58.3%,25%,22.9%
Lucian,1,1,0,100%,4,2,11,7.5,344,9.7,16,451,83.3%,22.2%,24.4%
Sona,1,0,1,0%,0,2,8,4,136,3.68,11.2,303,88.9%,0%,18.1%
