,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Trundle,9,5,4,55.6%,2.33,1.22,7.11,7.73,148.56,4.39,10.4,308,79.4%,19.6%,18.4%
Lee Sin,4,2,2,50%,2.25,3,6.75,3,167,4.41,11,291,81.8%,20.5%,17.2%
Rek'Sai,3,2,1,66.7%,4.33,4,6.67,2.75,161,4.63,11.3,324,68.8%,27.1%,18%
Graves,3,1,2,33.3%,1.33,2.67,3.33,1.75,194.67,5.8,10.4,311,42.4%,12.1%,18.5%
Olaf,2,1,1,50%,3,4.5,4,1.56,171,5.08,10.4,310,63.6%,27.3%,18.9%
Kha'Zix,1,1,0,100%,5,1,6,11,174,5.35,11.6,357,50%,22.7%,17.9%
Nidalee,1,0,1,0%,2,4,5,1.75,161,4.85,10,300,100%,28.6%,18%
