,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Renekton,6,4,2,66.7%,4.83,1.17,5.67,9,301.5,9.25,15.6,480,61.8%,28.4%,25.1%
Aatrox,4,2,2,50%,0.5,2,2.75,1.63,321.25,9.8,13.7,418,25%,3.8%,22.7%
Camille,1,1,0,100%,3,1,7,10,321,9.67,14.8,446,52.6%,15.8%,22.1%
Gangplank,1,1,0,100%,4,2,8,6,392,9.5,20.1,487,75%,25%,25.4%
Vladimir,1,1,0,100%,2,1,0,2,312,9.76,13.7,429,13.3%,13.3%,22.6%
