,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,5,5,0,100%,4.2,1.6,6.4,6.63,301.6,9.65,15.1,482,59.6%,23.6%,24.8%
Camille,2,2,0,100%,6.5,2.5,9.5,6.4,315,9.67,17.2,529,72.7%,29.5%,25.9%
Renekton,2,2,0,100%,4.5,2,3,3.75,282.5,9.37,15,497,48.4%,29%,25.4%
Rumble,2,1,1,50%,0.5,1.5,1.5,1.33,232,8.56,9.5,351,23.5%,5.9%,20.9%
Yasuo,1,1,0,100%,8,2,2,5,370,11.25,17.2,522,55.6%,44.4%,26.4%
Gangplank,1,0,1,0%,5,3,8,4.33,320,8.99,17.8,501,92.9%,35.7%,29.4%
