,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Viktor,1,1,0,100%,4,5,10,2.8,361,8.05,17.8,396,50%,14.3%,21.3%
Akali,1,0,1,0%,0,2,1,0.5,266,8.58,10.2,328,16.7%,0%,21%
Syndra,1,0,1,0%,0,5,4,0.8,250,7.77,10.4,324,57.1%,0%,19.7%
Twisted Fate,1,0,1,0%,0,5,3,0.6,206,8.3,8.9,357,100%,0%,23.1%
