,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Miss Fortune,4,2,2,50%,3.5,1,5.75,9.25,360.25,10.34,16.5,473,82.2%,31.1%,26.9%
Kai'Sa,2,2,0,100%,6.5,1,11.5,18,337.5,9.84,17.6,513,75%,27.1%,26.2%
Ashe,2,1,1,50%,2.5,4,6.5,2.25,383.5,9.59,17.1,427,60%,16.7%,24.4%
Kalista,1,1,0,100%,8,2,6,7,353,9.75,16.6,458,70%,40%,25.3%
Vayne,1,0,1,0%,5,3,4,3,250,7.46,13,389,90%,50%,25.6%
