,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aphelios,2,2,0,100%,4,0.5,9,26,355.5,10.49,16.1,474,66.7%,20.5%,24.1%
Kalista,2,1,1,50%,2,2.5,1.5,1.4,401,11.38,15.5,440,53.8%,30.8%,25.3%
Ezreal,1,0,1,0%,2,4,1,0.75,229,9.11,9.2,366,60%,40%,23%
Kai'Sa,1,0,1,0%,2,2,3,2.5,221,9.13,9.6,396,83.3%,33.3%,24.6%
Senna,1,0,1,0%,0,5,4,0.8,41,1.26,7.5,230,50%,0%,14.1%
