,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aphelios,1,1,0,100%,3,2,3,3,306,10.68,13.3,463,46.2%,23.1%,23.5%
Ezreal,1,1,0,100%,9,1,1,10,306,9.65,16.2,510,52.6%,47.4%,26.6%
Senna,1,1,0,100%,6,2,10,8,298,8.94,16.6,499,84.2%,31.6%,25.4%
