,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ashe,4,3,1,75%,5.5,2,9.25,7.38,255.5,9.42,-,-,71.1%,26.5%,-
Kalista,2,1,1,50%,5.5,3,4.5,3.33,310,9.56,-,-,52.6%,28.9%,-
Kai'Sa,1,1,0,100%,11,1,5,16,250,10.36,14.9,616,57.1%,39.3%,27.7%
Senna,1,0,1,0%,6,2,3,4.5,285,8.28,13.5,393,81.8%,54.5%,23.5%
