,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Zoe,2,1,1,50%,4.5,2,6.5,5.5,278,8,14.3,412,81.5%,33.3%,22.7%
Irelia,1,1,0,100%,3,5,5,1.6,323,7.13,15.9,351,47.1%,17.6%,19.3%
Swain,1,1,0,100%,4,0,8,12,282,9.71,13.9,478,85.7%,28.6%,24.1%
LeBlanc,1,0,1,0%,0,3,2,0.67,202,8.4,7.5,311,100%,0%,21.7%
Lissandra,1,0,1,0%,0,4,1,0.25,262,8.91,10.1,343,50%,0%,22.4%
Orianna,1,0,1,0%,1,4,1,0.5,288,9.14,11.1,353,50%,25%,22.7%
Syndra,1,0,1,0%,1,2,2,1.5,288,8.61,11.3,337,50%,16.7%,21.4%
