,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Nautilus,4,2,2,50%,1.25,4,9,2.56,48,1.55,7.8,251,75.9%,9.3%,13.9%
Rakan,2,1,1,50%,1,4,6,1.75,25.5,0.63,8.8,216,70%,10%,12.7%
Morgana,1,1,0,100%,1,2,12,6.5,16,0.54,9.6,324,92.9%,7.1%,16.3%
Pyke,1,1,0,100%,2,1,8,10,73,2.18,10.9,326,40%,8%,15.8%
