,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rakan,2,1,1,50%,0.5,1.5,8,5.67,13,0.45,7.4,257,77.3%,4.5%,14.6%
Taric,1,1,0,100%,0,0,8,8,52,2.12,7.1,289,66.7%,0%,14.4%
Tahm Kench,1,0,1,0%,1,4,4,1.25,49,1.68,6.7,231,71.4%,14.3%,14.3%
Thresh,1,0,1,0%,0,5,4,0.8,31,1.32,4.8,202,66.7%,0%,13.5%
