,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,5,2,3,40%,2.4,2.4,5.6,3.33,139.8,4.87,9.6,335,62.5%,18.8%,19.4%
Rek'Sai,4,2,2,50%,4.75,4.25,7.25,2.82,172,4.8,12.5,350,64%,25.3%,18.6%
Jarvan IV,2,2,0,100%,3.5,3.5,17,5.86,160,4.27,12.7,340,91.1%,15.6%,16.8%
Nocturne,2,1,1,50%,3,1,4.5,7.5,136,4.83,8.8,314,65.2%,26.1%,18%
Elise,1,1,0,100%,1,5,8,1.8,211,5.58,12.1,320,60%,6.7%,17.1%
Kindred,1,1,0,100%,3,0,8,11,111,4.99,8.2,367,68.8%,18.8%,18.5%
Skarner,1,0,1,0%,1,4,2,0.75,87,3.53,6.2,253,50%,16.7%,16.7%
Xin Zhao,1,0,1,0%,2,5,4,1.2,157,4.18,11.8,313,54.5%,18.2%,18.4%
