,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Akali,3,2,1,66.7%,3,0.67,3.33,9.5,270.33,8.02,12.7,376,46.3%,22%,21.1%
Orianna,2,0,2,0%,0.5,3.5,0,0.14,208,8.75,8,335,33.3%,33.3%,23%
Lucian,1,0,1,0%,1,5,3,0.8,295,9.09,11.7,359,33.3%,8.3%,21.9%
