,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Bard,1,1,0,100%,1,3,12,4.33,39,1.35,7.5,262,86.7%,6.7%,13.6%
Braum,1,1,0,100%,0,4,11,2.75,36,0.89,9.1,223,64.7%,0%,12.1%
Leona,1,1,0,100%,0,1,6,6,45,1.24,8,220,50%,0%,12.1%
