,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,4,3,1,75%,5.25,2,6.25,5.75,178,6.16,11.1,385,79.3%,36.2%,20.4%
Olaf,3,3,0,100%,6,1.67,6,7.2,225.33,8.2,12.7,461,76.6%,38.3%,22%
Volibear,3,2,1,66.7%,4,1.67,8,7.2,180.33,5.95,11.3,373,81.8%,27.3%,19.9%
Sett,2,2,0,100%,1.5,2,7,4.25,182,6.38,9.9,346,65.4%,11.5%,18.4%
Trundle,2,1,1,50%,3.5,2,8,5.75,188.5,5.38,12,342,76.7%,23.3%,19.2%
Graves,1,1,0,100%,1,2,5,3,215,7.99,10.4,388,35.3%,5.9%,18%
Nidalee,1,1,0,100%,1,2,8,4.5,293,7.13,14.2,344,75%,8.3%,19.2%
Hecarim,1,0,1,0%,7,4,4,2.75,203,6.93,11.9,407,78.6%,50%,24.1%
Jarvan IV,1,0,1,0%,1,8,5,0.75,140,5.13,7.9,288,75%,12.5%,18.6%
