,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,5,2,3,40%,3.2,1.8,6.6,5.44,201.8,5.26,13,338,75.4%,24.6%,19.3%
Olaf,3,2,1,66.7%,5.67,0,6.33,36,212.33,5.86,13.7,378,78.3%,37%,20.5%
Elise,3,1,2,33.3%,2.67,2.67,3.67,2.38,185.33,5.22,11.9,334,86.4%,36.4%,19.4%
Jarvan IV,1,1,0,100%,1,1,10,11,145,5.63,8.8,342,91.7%,8.3%,17.8%
Nunu,1,1,0,100%,1,1,19,20,200,5.39,12.7,342,100%,5%,17.5%
Nocturne,1,0,1,0%,3,3,1,1.33,186,5.45,11.9,348,66.7%,50%,21.1%
