,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ashe,1,1,0,100%,2,5,9,2.2,327,9.31,16.1,457,55%,10%,22.6%
Kalista,1,1,0,100%,10,4,11,5.25,289,9.26,16,514,72.4%,34.5%,25.4%
Kog'Maw,1,1,0,100%,3,1,9,12,305,10.32,14.6,494,60%,15%,24.4%
