,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Renekton,4,4,0,100%,4,1.75,8.5,7.14,269.25,7.54,14.2,398,60.2%,19.3%,20.7%
Gnar,2,0,2,0%,1,4.5,2.5,0.78,204,7.24,9,321,43.8%,12.5%,20.2%
Gragas,1,1,0,100%,3,1,12,15,171,6.35,9.8,365,83.3%,16.7%,18.2%
Aatrox,1,0,1,0%,3,8,1,0.5,129,5.14,7.7,307,40%,30%,17.9%
Ornn,1,0,1,0%,0,2,3,1.5,249,7.24,10.6,309,75%,0%,19.6%
