,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Zoe,2,2,0,100%,5.5,2,7.5,6.5,243,8.34,12.7,435,51%,21.6%,21.2%
Syndra,1,0,1,0%,1,3,3,1.33,293,8.64,12,353,44.4%,11.1%,21.6%
Viktor,1,0,1,0%,1,4,2,0.75,302,9.04,12.1,362,60%,20%,22.1%
Yone,1,0,1,0%,1,2,3,2,283,9.57,11,373,80%,20%,23.5%
