,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ezreal,5,1,4,20%,3.8,3,4.4,2.73,292.6,9.02,14.3,441,70.7%,32.8%,25.1%
Lucian,3,2,1,66.7%,1.67,0.67,6.67,12.5,321.67,9.83,13.9,426,64.1%,12.8%,23.9%
Sivir,2,1,1,50%,2,0.5,3,10,306,9.49,13,405,55.6%,22.2%,23%
Kai'Sa,2,0,2,0%,0.5,0.5,2,5,332,10.03,12.8,386,83.3%,16.7%,24.8%
Kalista,2,0,2,0%,2,5.5,0.5,0.45,223,8.23,9.8,363,50%,40%,23.3%
Xayah,2,0,2,0%,1,2,6,3.5,301,8.22,12.8,351,66.7%,9.5%,22%
Cassiopeia,1,1,0,100%,9,2,8,8.5,361,8.56,19.6,465,85%,45%,24.3%
Draven,1,0,1,0%,0,4,2,0.5,394,9.15,16.1,374,20%,0%,21.7%
