,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Twisted Fate,5,3,2,60%,1.2,1.8,6.4,4.22,337.6,9.16,15.5,421,65.5%,10.3%,23.4%
Galio,3,2,1,66.7%,2,1.33,6.33,6.25,287.67,8.58,12.6,376,83.3%,20%,21.6%
Ekko,2,1,1,50%,4.5,1.5,3,5,400,10.13,17.6,446,65.2%,39.1%,23.7%
Lissandra,2,1,1,50%,0.5,5,9.5,2,269.5,6.81,12.9,325,60.6%,3%,18.8%
Zoe,2,1,1,50%,1,1.5,4.5,3.67,254.5,8.65,10.6,361,52.4%,9.5%,21%
Syndra,1,1,0,100%,7,1,5,12,315,8.66,15.9,436,75%,43.8%,24.7%
Jayce,1,0,1,0%,3,2,3,3,351,8.76,15.2,379,100%,50%,22.5%
Morgana,1,0,1,0%,1,2,2,1.5,274,7.69,11.4,320,60%,20%,20.4%
Sylas,1,0,1,0%,4,3,1,1.67,312,8.02,14.5,372,62.5%,50%,21.7%
