,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jarvan IV,1,1,0,100%,1,3,11,4,136,4.1,10.2,308,80%,6.7%,16.7%
Sejuani,1,0,1,0%,0,2,1,0.5,142,4.65,8.3,270,25%,0%,17%
