,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sejuani,4,2,2,50%,1.75,3,6.5,2.75,157.25,4.44,10.8,304,67.3%,14.3%,18.2%
Skarner,1,0,1,0%,1,4,3,1,156,4.56,9.7,283,57.1%,14.3%,17.7%
