,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Xayah,5,4,1,80%,5,1.6,7,7.5,325.4,9.77,15.5,464,64.5%,26.9%,24.4%
Ezreal,2,2,0,100%,6,1.5,7.5,9,308,9.71,16.4,518,75%,33.3%,26.3%
Kai'Sa,2,2,0,100%,10,1,7.5,17.5,233,8.75,14.3,538,68.6%,39.2%,25.9%
Kalista,2,2,0,100%,5.5,2,6,5.75,291,9.25,14.4,457,57.5%,27.5%,23.5%
Jinx,1,1,0,100%,12,1,8,20,409,11.03,21.9,592,83.3%,50%,29.9%
Sivir,1,1,0,100%,8,2,11,9.5,413,11.41,20,551,76%,32%,28.8%
Vayne,1,0,1,0%,3,7,3,0.86,235,7.59,12.4,400,66.7%,33.3%,24.4%
