,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lucian,3,2,1,66.7%,6,1.33,4.67,8,277.67,9.78,13.9,489,55.2%,31%,24.5%
Draven,2,1,1,50%,5,2,2,3.5,322,9.74,16.3,492,60.9%,43.5%,25.9%
Ezreal,1,0,1,0%,3,3,6,3,321,9.97,14.9,462,69.2%,23.1%,26.5%
