,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
59,ESPORTSTMNT03/1241386,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1241386?gameHash=70ee5d9886465bc5,KeSPA,2020,,0,2020-01-04 05:33:33,1,9.24,200,Red,team,,Afreeca Freecs,,Miss Fortune,Akali,Lucian,Lee Sin,Rumble,1812,1,21,3,41,21,3,3.0,1.0,0.0,0.0,1.0,,,,0.6954,0.7947,1.0,4.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,8.0,4.0,1.0,1.0,1.0,0.0,59305,1963.7417,,2320.5298,1880.0,137,4.5364,53,1.755,51,297.0,9.8344,58837,38977,1290.6291,,51785.0,0.0966648,,802.0,197,118,20,33.0795,16135.0,18709.0,325.0,15388.0,18396.0,337.0,747.0,313.0,-12.0,3.0,7.0,0.0,0.0,0.0,3.0,23767.0,29371.0,524.0,24644.0,29576.0,550.0,-877.0,-205.0,-26.0,3.0,7.0,0.0,0.0,0.0,3.0
70,ESPORTSTMNT03/1241394,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1241394?gameHash=3c389ef679856473,KeSPA,2020,,0,2020-01-04 06:55:30,2,9.24,100,Blue,team,,Afreeca Freecs,,Irelia,Syndra,Elise,Jarvan IV,Fiora,1548,1,19,4,50,19,4,5.0,2.0,0.0,0.0,1.0,,,,0.7364,0.8915,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,56951,2207.4031,,2467.4419,2406.8992,100,3.876,43,1.6667,32,230.0,8.9147,50036,32868,1273.9535,,44945.0,0.183916,,674.0,133,89,3,31.2791,15415.0,18771.0,336.0,15510.0,19457.0,347.0,-95.0,-686.0,-11.0,1.0,1.0,1.0,1.0,1.0,1.0,25610.0,30131.0,526.0,23223.0,29928.0,539.0,2387.0,203.0,-13.0,4.0,12.0,2.0,2.0,5.0,4.0
82,ESPORTSTMNT03/1241396,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1241396?gameHash=eb3bfc67009f83fa,KeSPA,2020,,0,2020-01-04 07:43:09,3,9.24,100,Blue,team,,Afreeca Freecs,,Irelia,Syndra,Elise,Mordekaiser,Ornn,1594,1,14,4,39,14,4,2.0,2.0,1.0,0.0,1.0,,,,0.527,0.6775,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,2.0,1.0,1.0,1.0,0.0,43538,1638.8206,,1883.7516,1511.5935,93,3.5006,37,1.3927,35,199.0,7.4906,50934,33297,1253.3375,,44358.0,0.0768555,,721.0,147,104,11,32.6725,15771.0,17958.0,306.0,15194.0,17775.0,345.0,577.0,183.0,-39.0,3.0,5.0,0.0,0.0,0.0,3.0,24288.0,28314.0,504.0,25176.0,30297.0,570.0,-888.0,-1983.0,-66.0,3.0,5.0,2.0,2.0,2.0,3.0
95,ESPORTSTMNT03/1241467,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1241467?gameHash=181f88b7d9358469,KeSPA,2020,,0,2020-01-05 05:57:53,1,9.24,200,Red,team,,Afreeca Freecs,,Akali,Lucian,Miss Fortune,LeBlanc,Rek'Sai,1393,1,24,2,46,24,2,6.0,0.0,0.0,0.0,1.0,,,,1.0337,1.0768,1.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,1.0,0.0,43151,1858.6217,,2688.6289,2010.7968,75,3.2304,31,1.3352,35,170.0,7.3223,48373,32786,1412.1752,,44258.0,0.402291,,619.0,180,107,18,34.4149,17479.0,19102.0,317.0,14552.0,16591.0,296.0,2927.0,2511.0,21.0,6.0,14.0,1.0,1.0,2.0,6.0,30654.0,32896.0,523.0,21113.0,24462.0,442.0,9541.0,8434.0,81.0,14.0,25.0,1.0,1.0,2.0,14.0
106,ESPORTSTMNT03/1241468,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1241468?gameHash=5a6aab0e3f29bc6c,KeSPA,2020,,0,2020-01-05 06:49:07,2,9.24,100,Blue,team,,Afreeca Freecs,,Syndra,Rek'Sai,Gangplank,Irelia,LeBlanc,1809,1,15,1,39,15,1,1.0,1.0,0.0,0.0,1.0,,,,0.4975,0.5307,1.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,3.0,1.0,1.0,1.0,0.0,53916,1788.2587,,2100.2653,1954.9917,129,4.2786,65,2.1559,39,292.0,9.6849,56661,36831,1221.592,,49450.0,0.11766,,835.0,198,117,17,34.262,14778.0,18360.0,333.0,15078.0,18853.0,344.0,-300.0,-493.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,22966.0,28006.0,482.0,22216.0,28128.0,506.0,750.0,-122.0,-24.0,3.0,9.0,1.0,1.0,3.0,3.0
119,ESPORTSTMNT03/1241474,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1241474?gameHash=bf19ee67a6951f5c,KeSPA,2020,,0,2020-01-05 07:44:19,3,9.24,200,Red,team,,Afreeca Freecs,,Akali,Lucian,Miss Fortune,Lee Sin,Zoe,2085,1,26,13,61,26,13,5.0,1.0,1.0,0.0,1.0,,,,0.7482,1.1223,1.0,5.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0,1.0,0.0,80794,2325.0072,,2866.8777,2521.7266,162,4.6619,74,2.1295,54,354.0,10.1871,68974,46329,1333.2086,,60758.0,0.0686567,,894.0,204,131,12,31.5971,14983.0,18329.0,294.0,15743.0,18677.0,322.0,-760.0,-348.0,-28.0,2.0,2.0,3.0,3.0,4.0,2.0,23860.0,28835.0,458.0,23777.0,27855.0,499.0,83.0,980.0,-41.0,6.0,10.0,4.0,4.0,7.0,6.0
5063,ESPORTSTMNT01/1293370,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1293370?gameHash=8a70038d2eba61de,LCK,2020,Spring,0,2020-02-06 10:47:18,1,10.02,200,Red,team,,Afreeca Freecs,,Taliyah,Yasuo,Akali,Tahm Kench,Rek'Sai,3068,1,10,11,31,10,11,0.0,0.0,0.0,0.0,1.0,,,,0.1956,0.4107,1.0,6.0,2.0,4.0,2.0,1.0,0.0,2.0,1.0,,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,6.0,1.0,1.0,1.0,1.0,130056,2543.4681,,1895.6714,2320.8344,238,4.6545,104,2.0339,78,539.0,10.5411,84652,51980,1016.558,,80300.0,0.0295716,,1212.0,329,208,20,30.1369,15194.0,17815.0,308.0,14026.0,16770.0,291.0,1168.0,1045.0,17.0,2.0,6.0,0.0,0.0,0.0,2.0,23038.0,28127.0,484.0,21524.0,27585.0,491.0,1514.0,542.0,-7.0,3.0,8.0,0.0,0.0,0.0,3.0
5074,ESPORTSTMNT01/1293393,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1293393?gameHash=841d85edbfa78057,LCK,2020,Spring,0,2020-02-06 12:03:48,2,10.02,100,Blue,team,,Afreeca Freecs,,Syndra,Taliyah,Lucian,Leona,LeBlanc,2263,1,23,18,55,23,18,3.0,2.0,0.0,0.0,1.0,,,,0.6098,1.0871,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,10.0,2.0,1.0,1.0,2.0,0.0,104233,2763.5793,,2277.0835,2498.7892,153,4.0566,79,2.0946,58,386.0,10.2342,72867,48406,1283.4114,,66025.0,0.0853567,,995.0,204,119,19,31.7897,15945.0,18325.0,332.0,14664.0,17359.0,285.0,1281.0,966.0,47.0,2.0,3.0,2.0,2.0,4.0,2.0,24876.0,29746.0,544.0,22349.0,27869.0,495.0,2527.0,1877.0,49.0,4.0,7.0,2.0,2.0,4.0,4.0
6490,ESPORTSTMNT01/1294750,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1294750?gameHash=fa9335e1a61165a5,LCK,2020,Spring,0,2020-02-09 11:03:28,1,10.02,100,Blue,team,,Afreeca Freecs,,Diana,Yuumi,Sett,Soraka,Mordekaiser,1957,0,8,18,19,8,18,1.0,0.0,0.0,0.0,0.0,,,,0.2453,0.7971,0.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,0.0,1.0,0.0,1.0,47023,1441.6863,,2134.3383,1853.8375,156,4.7828,53,1.6249,61,294.0,9.0138,54042,32703,1002.6469,,53500.0,-0.0595729,,851.0,203,152,9,32.3148,15282.0,16481.0,303.0,17087.0,18332.0,311.0,-1805.0,-1851.0,-8.0,2.0,7.0,6.0,6.0,16.0,2.0,23767.0,26624.0,481.0,26644.0,29952.0,501.0,-2877.0,-3328.0,-20.0,3.0,8.0,8.0,8.0,20.0,3.0
6527,ESPORTSTMNT01/1294784,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1294784?gameHash=7d1bf4754cda9b46,LCK,2020,Spring,0,2020-02-09 12:31:12,2,10.02,200,Red,team,,Afreeca Freecs,,Yuumi,Taliyah,Sett,Diana,Olaf,1640,1,16,4,24,16,4,2.0,0.0,0.0,0.0,0.0,,,,0.5854,0.7317,0.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,52089,1905.6951,,2051.3049,1769.8171,123,4.5,50,1.8293,43,259.0,9.4756,52830,34724,1270.3902,,48250.0,0.161254,,740.0,180,90,23,33.6585,14576.0,18209.0,323.0,14386.0,17346.0,323.0,190.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25476.0,29195.0,503.0,22187.0,27318.0,493.0,3289.0,1877.0,10.0,4.0,6.0,1.0,1.0,3.0,4.0
