,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,1,1,0,100%,6,0,5,11,368,10.81,16.9,495,68.8%,37.5%,24.9%
Akali,1,1,0,100%,6,1,5,11,236,8.96,12.2,465,57.9%,31.6%,23.3%
Ryze,1,1,0,100%,5,2,3,4,321,10.61,16,529,47.1%,29.4%,26.9%
Jayce,1,0,1,0%,3,6,6,1.5,260,8.6,12.7,422,64.3%,21.4%,24.1%
