,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,2,2,0,100%,4.5,0.5,5.5,20,321,10.11,14.8,467,54.1%,24.3%,23.8%
Akali,2,0,2,0%,2,3,4.5,2.17,269,7.19,12.6,335,68.4%,21.1%,20.4%
Vladimir,1,1,0,100%,7,1,4,11,329,9.15,16,445,57.9%,36.8%,23.2%
Hecarim,1,0,1,0%,2,3,1,1,260,7.19,12.1,336,75%,50%,21.4%
