,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rakan,5,3,2,60%,0.8,1.4,13,9.86,16.8,0.56,7.9,264,84.1%,4.9%,14.2%
Yuumi,3,2,1,66.7%,1.67,1,11.33,13,102,2.6,13.4,341,83%,10.6%,18.1%
Nautilus,2,1,1,50%,0,3,6.5,2.17,75.5,2.23,8.2,243,56.5%,0%,13.3%
Shen,1,1,0,100%,1,0,13,14,65,2.38,8.6,314,73.7%,5.3%,15.5%
