,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Renekton,5,2,3,40%,3.8,3.6,3.8,2.11,290.6,8.13,14.7,412,53.5%,26.8%,22%
Akali,2,2,0,100%,3.5,0.5,6,19,320.5,9.31,14.4,420,48.7%,17.9%,20.4%
Vladimir,2,0,2,0%,3,3.5,6,2.57,241,7.65,12.6,401,62.1%,20.7%,23.2%
Aatrox,1,1,0,100%,7,0,1,8,201,7.68,12,457,50%,43.8%,22.2%
Fiora,1,1,0,100%,4,2,7,5.5,216,7.86,12.4,451,61.1%,22.2%,21.9%
Gangplank,1,1,0,100%,4,3,7,3.67,279,7.86,15.1,425,84.6%,30.8%,21.8%
Lucian,1,1,0,100%,8,1,4,12,244,8.37,14.4,494,85.7%,57.1%,24.9%
Quinn,1,1,0,100%,5,2,5,5,271,8.5,15.1,473,58.8%,29.4%,24.7%
